route_id,platform,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,last_outcome,last_failed_at,top_error_signature
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > defaults new Agent schedule timing to one hour before start,windows,automation;calendar,265,265,0,0,265,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > does not show a source edit action for fallback subscription source details,macos,automation;calendar,299,298,0,0,299,1,0,1,0,1,1.0000,passed,2026-07-13T23:51:42Z,Error: expect(locator).toHaveCount(expected) failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > does not show a source edit action for fallback subscription source details,windows,automation;calendar,267,265,0,0,267,0,2,0,2,2,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > edits a schedule group directly from the calendar groups panel,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > edits a schedule group directly from the calendar groups panel,windows,automation;calendar,269,265,0,0,269,0,4,0,4,4,1.0000,passed,,Error: Timeout 10000ms exceeded while waiting on the predicate
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > formats access denied run records as account status guidance,macos,automation;calendar,298,298,1,0,298,1,0,1,0,3,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > formats access denied run records as account status guidance,windows,automation;calendar,265,265,0,0,265,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > formats failed terminal run records with a sanitized task failure message,macos,automation;calendar,299,298,1,0,299,2,0,2,0,4,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > formats failed terminal run records with a sanitized task failure message,windows,automation;calendar,266,265,0,0,266,1,0,1,0,1,1.0000,passed,2026-06-09T21:14:40Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > hides linked source event from the month cell while keeping it in detail tabs,macos,automation;calendar,341,298,7,0,341,50,0,50,0,64,0.9765,passed,2026-07-13T18:32:47Z,Error: expect(locator).toHaveCount(expected) failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > hides linked source event from the month cell while keeping it in detail tabs,windows,automation;calendar,11,0,0,0,11,11,0,11,0,11,,skipped,2026-05-23T09:07:18Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps Agent follow-up fields stacked and aligns their row chevrons,macos,automation;calendar,378,298,0,22,378,5,97,5,97,104,0.9262,flaky,2026-06-26T03:37:03Z,Error: expect(received).toBeLessThanOrEqual(expected)
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps Agent follow-up fields stacked and aligns their row chevrons,windows,automation;calendar,296,265,0,1,296,0,32,0,32,32,0.9962,passed,,Error: expect(received).toBeLessThanOrEqual(expected)
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps day-view dense cluster rows accessible by internal scroll (recvmMFtNOsMni),macos,automation;calendar,217,217,0,0,217,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps day-view dense cluster rows accessible by internal scroll (recvmMFtNOsMni),windows,automation;calendar,214,214,0,0,214,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps export share close separate from file export and opens the calendar store link,macos,automation;calendar,299,298,0,0,299,1,0,1,0,1,1.0000,passed,2026-05-27T14:48:06Z,"Error: locator.click: Error: strict mode violation: getByRole('button', { name: 'Export Share' }) resolved to 3 elements:"
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps export share close separate from file export and opens the calendar store link,windows,automation;calendar,267,265,0,0,267,1,1,1,1,2,1.0000,passed,2026-05-27T14:48:06Z,"Error: locator.click: Error: strict mode violation: getByRole('button', { name: 'Export Share' }) resolved to 3 elements:"
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps Guardian analysis and history available after enabling automation from a source event,macos,automation;calendar,313,298,0,0,313,15,0,15,0,15,1.0000,passed,2026-07-13T18:18:51Z,Error: expect(locator).toBeVisible() failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps Guardian analysis and history available after enabling automation from a source event,windows,automation;calendar,0,0,0,0,0,0,0,0,0,0,,skipped,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps right panel agenda and details visible when a calendar group is hidden,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps right panel agenda and details visible when a calendar group is hidden,windows,automation;calendar,266,265,0,1,266,0,2,0,2,2,0.9962,passed,,
"automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps source event, automation plan, and run record in one detail tab group",macos,automation;calendar,306,298,1,0,306,9,0,9,0,11,0.9966,passed,2026-07-08T18:47:45Z,Error: expect(locator).toBeVisible() failed
"automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps source event, automation plan, and run record in one detail tab group",windows,automation;calendar,271,265,0,0,271,4,2,4,2,6,1.0000,passed,2026-06-16T15:35:35Z,Error: expect(locator).toBeVisible() failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps the new schedule title caret inset from the editor edge,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps the new schedule title caret inset from the editor edge,windows,automation;calendar,265,265,0,0,265,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps the selected recurring run occurrence when toggling plan and run tabs,macos,automation;calendar,302,298,1,0,302,5,0,5,0,7,0.9966,passed,2026-07-08T18:47:45Z,Error: page.evaluate: Error: automation_task_rrule_no_future_occurrence
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps the selected recurring run occurrence when toggling plan and run tabs,windows,automation;calendar,274,265,0,0,274,7,2,7,2,9,1.0000,passed,2026-06-26T04:56:59Z,Error: page.evaluate: Error: automation_task_rrule_no_future_occurrence
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps the selected scheduled date when a run starts on a later day,macos,automation;calendar,301,298,1,0,301,4,0,4,0,6,0.9966,passed,2026-07-08T18:47:45Z,Error: expect(locator).toBeVisible() failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > keeps the selected scheduled date when a run starts on a later day,windows,automation;calendar,270,265,0,0,270,5,0,5,0,5,1.0000,passed,2026-06-09T21:14:40Z,Error: expect(locator).toBeVisible() failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > lists newly persisted Agent spaces in the schedule workspace dropdown,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > lists newly persisted Agent spaces in the schedule workspace dropdown,windows,automation;calendar,265,265,0,0,265,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > omits display content controls from the calendar groups panel,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > omits display content controls from the calendar groups panel,windows,automation;calendar,265,265,0,0,265,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens linked Floatboat task editor for legacy native source IDs without a load alert,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens linked Floatboat task editor for legacy native source IDs without a load alert,windows,automation;calendar,266,265,0,0,266,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens run records that do not have a linked runtime session,macos,automation;calendar,299,298,1,0,299,2,0,2,0,4,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens run records that do not have a linked runtime session,windows,automation;calendar,267,265,0,0,267,1,1,1,1,2,1.0000,passed,2026-06-09T21:14:40Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens the linked workspace session from a run record action,macos,automation;calendar,299,298,1,0,299,2,0,2,0,4,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens the linked workspace session from a run record action,windows,automation;calendar,268,265,0,0,268,2,1,2,1,3,1.0000,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens the run result folder in the internal file browser,macos,automation;browser;calendar,300,298,1,0,300,2,1,2,1,5,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > opens the run result folder in the internal file browser,windows,automation;browser;calendar,280,265,0,0,280,1,14,1,14,15,1.0000,passed,2026-06-09T21:14:40Z,Error: expect(locator).toBeVisible() failed
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > records a timed-out automation task once and delegates retry to the runtime policy,windows,automation;calendar,1,0,0,0,1,0,1,0,1,1,,flaky,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > records a timed-out automation task run as recoverable without an outer retry loop,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > records a timed-out automation task run as recoverable without an outer retry loop,windows,automation;calendar,265,265,0,0,265,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > refreshes calendar group counts after deleting a regular schedule,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > refreshes calendar group counts after deleting a regular schedule,windows,automation;calendar,266,265,0,0,266,0,1,0,1,1,1.0000,passed,,TypeError: Cannot read properties of null (reading 'evaluate')
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > refreshes calendar group counts after deleting an automation task,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > refreshes calendar group counts after deleting an automation task,windows,automation;calendar,266,265,0,0,266,0,1,0,1,1,1.0000,passed,,TypeError: Cannot read properties of null (reading 'evaluate')
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > refreshes execution records after run now without a manual reload,macos,automation;calendar,300,298,2,0,300,4,0,4,0,8,0.9933,passed,2026-07-09T12:52:38Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > refreshes execution records after run now without a manual reload,windows,automation;calendar,268,265,1,0,268,3,1,3,1,6,0.9962,passed,2026-07-09T12:52:38Z,Error: expect(received).toBeGreaterThanOrEqual(expected)
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > renders Markdown artifact links as file names and opens them in the built-in preview,macos,automation;calendar,299,298,1,0,299,2,0,2,0,4,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > renders Markdown artifact links as file names and opens them in the built-in preview,windows,automation;calendar,281,265,0,0,281,14,2,14,2,16,1.0000,passed,2026-07-08T18:47:45Z,Error: expect(received).toBe(expected) <path> Object.is equality
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > renders run result Markdown sections and opens chat from IACT actions,macos,automation;calendar,299,298,1,0,299,2,0,2,0,4,0.9966,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > renders run result Markdown sections and opens chat from IACT actions,windows,automation;calendar,268,265,0,0,268,2,1,2,1,3,1.0000,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > retries a timed-out automation task run and records the recovered attempt,macos,automation;calendar,5,0,0,0,5,5,0,5,0,5,,failed,2026-06-16T13:53:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > retries a timed-out automation task run and records the recovered attempt,windows,automation;calendar,3,0,0,0,3,3,0,3,0,3,,failed,2026-06-16T04:38:26Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > returns from saving a due Agent schedule before the background run finishes,macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > returns from saving a due Agent schedule before the background run finishes,windows,automation;calendar,267,265,0,0,267,0,2,0,2,2,1.0000,passed,,Error: expect(received).toBeLessThan(expected)
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > run result !send IACT force-sends automation confirmation while session waits for approval,macos,automation;calendar,84,84,0,0,84,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > run result !send IACT force-sends automation confirmation while session waits for approval,windows,automation;calendar,132,132,0,0,132,0,0,0,0,0,1.0000,passed,,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > saves an already-due Agent follow-up without waiting for scheduled dispatch,macos,automation;calendar,306,298,0,0,306,8,0,8,0,8,1.0000,passed,2026-06-04T21:31:52Z,
automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > saves an already-due Agent follow-up without waiting for scheduled dispatch,windows,automation;calendar,276,265,0,0,276,6,5,6,5,11,1.0000,passed,2026-06-25T23:01:29Z,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
"automation-scheduled-tasks.spec.ts :: Automation scheduled tasks > separates occurrence, recurrence, and reminder controls in the schedule editor",macos,automation;calendar,298,298,0,0,298,0,0,0,0,0,1.0000,passed,,
